DEPARTAMENTO_DOMICILIO,CIUDAD_DOMICILIO,CIIU,INGRESOS_OPERACIONALES,TOTAL_ACTIVOS,TOTAL_PASIVOS,TOTAL_PATRIMONIO,ANO_DE_CORTE,SUPERVISOR_SUPERSALUD,SUPERVISOR_SUPERSERVICIOS,SUPERVISOR_SUPERSOCIEDADES,SUPERVISOR_SUPERTRANSPORTE,SUPERVISOR_SUPERVIGILANCIA,REGION_Bogotá - Cundinamarca,REGION_Centro - Oriente,REGION_Costa Atlántica,REGION_Costa Pacífica,REGION_Eje Cafetero,REGION_Otros,MACROSECTOR_COMERCIO,MACROSECTOR_CONSTRUCCIÓN,MACROSECTOR_MANUFACTURA,MACROSECTOR_MINERO,MACROSECTOR_SERVICIOS
15,205,89,0.1,0.06,0.04,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,221,0.1,0.04,0.02,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,217,0.1,0.09,0.04,0.05,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,212,0.1,0.07,0.04,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4,48,234,0.1,0.03,0.02,0.01,2022,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,470,86,0.1,0.06,0.03,0.03,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,48,248,0.1,0.02,0.01,0.01,2022,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
15,151,19,0.1,0.08,0.05,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
36,88,226,0.1,0.06,0.04,0.02,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,60,271,0.1,0.02,0.01,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,647,108,0.1,0.05,0.01,0.03,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4,330,206,0.1,0.03,0.01,0.02,2022,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
27,156,293,0.1,0.03,0.01,0.02,2022,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5,60,201,0.1,0.07,0.02,0.05,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,26,0.1,0.12,0.07,0.05,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,48,294,0.1,0.1,0.02,0.08,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5,60,290,0.1,0.12,0.05,0.07,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6,108,100,0.1,0.11,0.03,0.08,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,60,220,0.1,0.05,0.02,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,65,0.1,0.18,0.14,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,231,359,0.1,0.03,0.01,0.01,2022,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4,48,188,0.1,0.07,0.03,0.04,2022,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4,561,269,0.1,0.88,0.94,-0.06,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,185,88,0.1,0.06,0.03,0.03,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,300,0.1,0.03,0.01,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,151,221,0.1,0.08,0.05,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6,108,89,0.1,0.1,0.02,0.08,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,271,88,0.1,0.06,0.04,0.02,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,246,0.1,0.07,0.04,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,211,0.1,0.12,0.09,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,470,8,0.1,0.06,0.04,0.02,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,334,0.1,0.08,0.04,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,217,0.1,0.05,0.03,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36,88,217,0.1,0.1,0.08,0.02,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,343,325,0.1,0.42,0.21,0.21,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,328,0.1,0.22,0.13,0.09,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
36,647,206,0.1,0.04,0.03,0.01,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,60,324,0.1,0.98,1.66,-0.68,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,328,0.1,0.16,0.06,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,60,212,0.1,0.13,0.12,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,224,0.1,0.09,0.07,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4,48,270,0.1,0.04,0.03,0.0,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5,60,193,0.1,0.05,0.04,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
14,361,379,0.1,0.15,0.07,0.08,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15,554,95,0.1,0.11,0.08,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6,599,206,0.1,0.04,0.03,0.01,2022,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
11,381,380,0.1,0.04,0.03,0.01,2022,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15,189,65,0.1,0.1,0.05,0.05,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36,88,66,0.1,0.11,0.04,0.07,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5,60,324,0.1,0.57,0.16,0.41,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,151,334,0.1,0.05,0.04,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,166,0.1,0.07,0.05,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,33,0.1,0.11,0.02,0.09,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
15,321,86,0.1,0.06,0.03,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,338,0.1,0.13,0.09,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
33,71,380,0.1,0.07,0.06,0.01,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,60,315,0.1,0.76,0.55,0.21,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
34,549,379,0.1,0.1,0.03,0.07,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22,246,202,0.09,0.03,0.02,0.01,2022,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5,60,345,0.1,0.11,0.03,0.09,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,326,0.1,0.06,0.04,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6,108,212,0.1,0.05,0.04,0.01,2022,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5,60,331,0.1,0.08,0.09,-0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,343,382,0.1,0.1,0.07,0.03,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,647,224,0.1,0.03,0.01,0.02,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,60,221,0.1,0.03,0.02,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,379,0.1,0.1,0.05,0.05,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,208,0.1,0.06,0.03,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,367,0.1,0.02,0.01,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,285,0.1,0.05,0.05,-0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,200,74,0.1,0.04,0.02,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,60,357,0.1,0.17,0.05,0.12,2022,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,343,95,0.1,0.09,0.08,0.02,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,26,19,0.1,0.14,0.1,0.04,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,120,379,0.1,0.13,0.05,0.08,2022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,379,0.1,0.09,0.05,0.05,2022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36,88,224,0.1,0.07,0.06,0.01,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4,48,284,0.1,0.04,0.03,0.02,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5,60,160,0.1,0.05,0.03,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,207,0.1,0.05,0.03,0.02,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,271,74,0.1,0.06,0.03,0.03,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,60,214,0.1,0.09,0.09,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
31,168,15,0.1,0.06,0.05,0.01,2022,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,60,300,0.1,0.03,0.02,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,416,0.1,0.06,0.04,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,60,83,0.1,0.03,0.01,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
11,409,212,0.1,0.05,0.03,0.02,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
15,189,349,0.1,0.01,0.01,0.0,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,248,0.1,0.06,0.01,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,271,379,0.1,0.08,0.05,0.03,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,88,204,0.1,0.0,0.0,0.0,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
36,388,87,0.1,0.07,0.05,0.03,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5,60,234,0.1,0.04,0.03,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8,335,74,0.1,0.04,0.02,0.02,2022,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,343,320,0.1,0.63,0.3,0.33,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,65,0.1,0.05,0.04,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,60,206,0.1,0.1,0.09,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
22,512,4,0.1,0.04,0.03,0.01,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,60,221,0.1,0.05,0.02,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4,48,401,0.1,0.04,0.02,0.02,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4,48,363,0.1,0.06,0.03,0.03,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
15,211,74,0.1,0.04,0.01,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,60,315,0.1,1.25,0.89,0.36,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,343,300,0.1,0.05,0.03,0.02,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,331,0.1,0.05,0.04,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,416,0.1,0.12,0.07,0.06,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6,108,379,0.1,0.11,0.03,0.08,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,343,234,0.1,0.03,0.03,0.01,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,212,0.1,0.07,0.04,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,201,0.1,0.07,0.06,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,334,0.1,0.06,0.01,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,90,0.1,0.07,0.05,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,271,206,0.1,0.03,0.02,0.01,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,12,7,0.1,0.04,0.02,0.02,2022,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,271,208,0.1,0.08,0.05,0.03,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15,577,334,0.1,0.06,0.04,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,205,0.1,0.07,0.03,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,300,0.1,0.04,0.01,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,48,359,0.1,0.05,0.01,0.03,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5,60,164,0.1,0.05,0.05,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
36,590,73,0.1,0.06,0.03,0.03,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
36,88,379,0.1,0.14,0.02,0.12,2022,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,60,298,0.1,0.12,0.1,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,456,315,0.1,0.13,0.0,0.13,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,48,187,0.1,0.13,0.12,0.01,2022,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5,60,220,0.1,0.07,0.04,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,266,0.1,0.21,0.13,0.08,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,343,95,0.1,0.08,0.05,0.03,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,303,0.1,0.12,0.03,0.09,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,188,0.1,1.67,0.33,1.34,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,343,24,0.1,0.02,0.01,0.01,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,596,225,0.1,0.02,0.01,0.01,2022,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5,60,214,0.1,0.14,0.11,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,307,0.1,0.92,0.77,0.15,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,48,187,0.1,0.01,0.01,0.0,2022,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22,407,7,0.1,0.02,0.01,0.01,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,60,324,0.1,0.85,0.03,0.82,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,48,379,0.1,0.07,0.02,0.05,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5,60,95,0.1,0.08,0.06,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,417,0.1,0.13,0.09,0.05,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31,398,239,0.1,0.11,0.08,0.03,2022,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5,60,88,0.1,0.08,0.07,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,334,0.1,0.06,0.04,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,54,379,0.1,0.12,0.05,0.07,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,301,0.1,0.07,0.03,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,48,224,0.1,0.11,0.02,0.09,2022,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5,60,334,0.1,0.05,0.01,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,185,48,0.1,0.11,0.05,0.06,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,343,198,0.1,0.02,0.02,0.0,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,343,356,0.1,0.03,0.01,0.01,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,60,382,0.1,0.11,0.04,0.08,2022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,223,0.1,0.09,0.02,0.07,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36,88,232,0.1,0.03,0.02,0.02,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
33,71,237,0.1,0.09,0.07,0.03,2022,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,343,324,0.1,0.42,0.3,0.12,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,88,356,0.1,0.03,0.02,0.01,2022,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
36,88,64,0.1,0.4,0.14,0.27,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,156,232,0.1,0.02,0.01,0.01,2022,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5,60,162,0.1,0.05,0.03,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,227,201,0.1,0.07,0.05,0.02,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31,398,198,0.1,0.03,0.01,0.02,2022,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5,60,198,0.1,0.03,0.02,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36,88,280,0.1,0.06,0.05,0.01,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
20,368,416,0.1,0.08,0.02,0.06,2022,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
36,88,81,0.1,0.06,0.04,0.02,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,144,206,0.1,0.02,0.02,0.0,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22,512,54,0.1,0.04,0.02,0.02,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6,108,220,0.1,0.07,0.06,0.01,2022,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
15,205,211,0.1,0.03,0.02,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,188,0.1,0.35,0.37,-0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5,60,206,0.1,0.04,0.04,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6,108,401,0.1,0.04,0.02,0.02,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4,48,19,0.1,0.06,0.03,0.02,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,60,220,0.1,0.06,0.02,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,221,0.1,0.1,0.1,-0.0,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
29,36,0,0.1,0.04,0.02,0.02,2022,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,60,338,0.1,0.13,0.09,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,275,206,0.1,0.04,0.03,0.01,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,60,86,0.1,0.08,0.03,0.05,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,334,0.1,0.06,0.04,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,301,0.1,0.07,0.06,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,334,0.1,0.09,0.05,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,271,207,0.1,0.01,0.01,0.0,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13,436,219,0.1,0.01,0.0,0.01,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
36,388,379,0.1,0.1,0.08,0.02,2022,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15,205,131,0.1,0.16,0.08,0.09,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,363,0.09,0.06,0.04,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,416,0.09,0.06,0.03,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,60,114,0.09,0.06,0.02,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,324,0.09,0.98,0.42,0.56,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,292,0.09,0.12,0.1,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,60,315,0.09,0.6,0.51,0.1,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,343,210,0.09,0.05,0.03,0.03,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33,71,17,0.09,0.04,0.03,0.02,2022,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,112,379,0.09,0.16,0.11,0.05,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,34,0.09,0.11,0.03,0.08,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,205,0.09,0.03,0.02,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,343,334,0.09,0.25,0.06,0.19,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,356,0.09,0.06,0.04,0.03,2022,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5,60,188,0.09,0.06,0.04,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
35,264,69,0.09,0.32,0.09,0.23,2022,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,60,104,0.09,0.06,0.04,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,48,356,0.09,0.06,0.03,0.03,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,343,88,0.09,0.06,0.02,0.05,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33,71,212,0.09,0.05,0.01,0.04,2022,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,343,201,0.09,0.06,0.04,0.02,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,108,95,0.09,0.19,0.19,-0.0,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,60,324,0.09,0.2,0.07,0.13,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,554,86,0.09,0.06,0.04,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,343,210,0.08,0.05,0.04,0.01,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,343,380,0.09,0.04,0.02,0.02,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,137,0.09,0.1,0.08,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5,60,224,0.09,0.09,0.06,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15,151,95,0.09,0.18,0.13,0.05,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7,559,224,0.09,0.07,0.03,0.04,2022,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,343,33,0.09,0.08,0.06,0.02,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,301,0.09,0.05,0.02,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20,368,384,0.09,0.05,0.04,0.01,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36,88,330,0.09,0.49,0.0,0.49,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5,60,212,0.09,0.04,0.03,0.01,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,60,271,0.09,0.05,0.03,0.02,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,77,205,0.09,0.03,0.02,0.01,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
36,88,245,0.09,0.08,0.06,0.03,2022,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4,48,331,0.09,0.17,0.06,0.11,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,343,214,0.09,0.04,0.02,0.02,2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,88,280,0.09,0.04,0.04,0.01,2022,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,185,315,0.09,0.13,0.0,0.12,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,185,324,0.09,0.12,0.0,0.12,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,343,143,0.09,0.07,0.05,0.02,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,60,318,0.09,0.24,0.02,0.22,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
27,156,380,0.09,0.11,0.02,0.1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,60,223,0.09,0.08,0.04,0.04,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
28,412,221,0.09,0.02,0.01,0.01,2022,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5,60,221,0.09,0.12,0.09,0.03,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4,330,0,0.09,0.03,0.01,0.02,2022,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,271,8,0.09,0.05,0.05,0.0,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8,335,207,0.09,0.09,0.04,0.04,2022,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
27,156,190,0.09,0.2,0.06,0.14,2022,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
